"num","team","epa_rank","total_epa","norm_epa","unitless_epa","auto_epa","teleop_epa","endgame_epa","rp_1_epa","rp_2_epa","rp_3_epa","next_event_key","next_event_name","next_event_week","record","winrate"
"9163","HYDRA","3527","9.4","1385","1408","4.9","2.1","2.5","0.02","-0.23","-0.34","N/A","N/A","N/A","3-6-0","0.333"
"569","Rambots 569","3528","9.4","1385","1408","8.6","0.9","0","0.07","-0.23","-0.34","N/A","N/A","N/A","4-5-0","0.444"
"8758","Tar-Robo Turtles","3529","9.4","1384","1408","5","0.6","3.7","-0.15","-0.24","-0.34","N/A","N/A","N/A","5-19-0","0.208"
"3397","Robolions","3530","9.3","1384","1408","2.9","4.1","2.3","0.04","-0.23","-0.34","N/A","N/A","N/A","5-9-0","0.357"
"10445","HYPERVOLT","3531","9.3","1384","1407","6.7","4","-1.3","0.01","-0.23","-0.34","N/A","N/A","N/A","0-7-0","0.000"
"4701","Warriors (Team W.I.R.E.)","3532","9.3","1384","1407","4.8","1.2","3.3","-0.07","-0.24","-0.34","N/A","N/A","N/A","13-16-0","0.448"
"2415","WiredCats","3533","9.2","1384","1407","5.4","2.7","1.2","0.03","-0.24","-0.34","N/A","N/A","N/A","8-16-1","0.340"
"7676","THS RoboDogs","3534","9.2","1384","1407","5.9","3.3","0.1","-0.16","-0.24","-0.34","N/A","N/A","N/A","11-17-1","0.397"
"6230","Team Koi","3535","9.2","1384","1407","2","4.9","2.3","0.03","-0.22","-0.33","N/A","N/A","N/A","0-0-0","0.000"
"10933","Tie Dye Samurai","3536","9.2","1383","1407","4.4","2","2.8","0.15","-0.24","-0.34","N/A","N/A","N/A","9-17-0","0.346"
"514","Entropy","3537","9.1","1383","1407","9.2","0.8","-0.8","-0.06","-0.23","-0.34","N/A","N/A","N/A","3-6-0","0.333"
"9602","CANINTECH","3538","9.1","1383","1407","1.7","4.8","2.6","-0.09","-0.23","-0.34","N/A","N/A","N/A","2-8-0","0.200"
"1994","Quixote","3539","9.1","1383","1407","0.7","2.7","5.7","-0.05","-0.23","-0.34","N/A","N/A","N/A","6-13-1","0.325"
"10600","Two Steps Ahead","3540","9.1","1383","1407","3.8","3.8","1.4","0.07","-0.24","-0.34","N/A","N/A","N/A","13-17-0","0.433"
"9610","Blue Ivy","3541","9.1","1383","1407","4.3","6.1","-1.3","0","-0.23","-0.34","N/A","N/A","N/A","7-6-0","0.538"
"11392","Gulf Tech","3542","9","1383","1407","7.4","1.3","0.3","-0.05","-0.22","-0.34","N/A","N/A","N/A","3-4-0","0.429"
"9649","Mulgrave Robotics","3543","9","1382","1407","4.3","3.8","0.9","0.02","-0.23","-0.34","N/A","N/A","N/A","3-7-0","0.300"
"8045","The Wallace Dynasty","3544","9","1382","1407","4.6","-1.2","5.5","-0.1","-0.25","-0.34","N/A","N/A","N/A","9-15-0","0.375"
"11343","SoulCity Circuits (JPS Robo...","3545","9","1382","1407","6.3","-1.6","4.3","-0.12","-0.23","-0.34","N/A","N/A","N/A","2-7-0","0.222"
"7296","TeRoBoT","3546","8.9","1382","1406","3.2","4.2","1.6","-0.11","-0.23","-0.34","N/A","N/A","N/A","3-9-0","0.250"
"2095","Direct Current","3547","8.9","1382","1406","5.9","3.9","-0.9","-0.03","-0.23","-0.34","N/A","N/A","N/A","6-14-0","0.300"
"6068","Delta Overload","3548","8.8","1382","1406","5.9","0.1","2.9","0.02","-0.23","-0.34","N/A","N/A","N/A","3-5-0","0.375"
"8432","Cyber Knights","3549","8.8","1382","1406","3.3","3.5","2.1","-0.03","-0.24","-0.34","N/A","N/A","N/A","8-16-0","0.333"
"4862","Manning Mountaineers","3550","8.8","1382","1406","3.7","2.6","2.6","-0.05","-0.23","-0.34","N/A","N/A","N/A","2-8-0","0.200"
"6533","BeaverTech noducks","3551","8.8","1381","1406","8.1","-0.2","0.8","-0.09","-0.24","-0.34","N/A","N/A","N/A","9-15-0","0.375"
"10619","Rana's Rivets","3552","8.8","1381","1406","3.5","9.2","-3.9","-0.32","-0.18","-0.34","2026dal","Daly Division","8","17-36-0","0.321"
"10550","35 Soaring Roneagles","3553","8.7","1381","1406","8.2","-1.1","1.6","-0.04","-0.23","-0.34","N/A","N/A","N/A","1-7-0","0.125"
"3017","Patriots","3554","8.6","1381","1406","2.9","4.1","1.7","-0.11","-0.12","-0.34","N/A","N/A","N/A","2-6-0","0.250"
"4994","Kingston Robo-Cards","3555","8.6","1381","1406","7.1","1.4","0.1","0","-0.24","-0.34","N/A","N/A","N/A","8-16-0","0.333"
"8092","Greatest of All Times","3556","8.6","1381","1406","2.6","5","1.1","0.05","-0.24","-0.34","N/A","N/A","N/A","3-6-0","0.333"
"806","The Brooklyn Blacksmiths","3557","8.6","1381","1406","4.1","3.7","0.8","0.03","-0.24","-0.34","N/A","N/A","N/A","9-13-0","0.409"
"5182","Chieftainators","3558","8.6","1381","1406","1.3","5.7","1.5","-0.05","-0.24","-0.34","N/A","N/A","N/A","12-14-0","0.462"
"8585","Bombax Leopard","3559","8.5","1380","1405","1.6","7.7","-0.8","0.02","-0.23","-0.34","N/A","N/A","N/A","5-7-0","0.417"
"6905","Raiders of the ARC- TEAR-A-...","3560","8.5","1380","1405","10.7","3.3","-5.4","-0.11","-0.26","-0.34","N/A","N/A","N/A","19-27-0","0.413"
"8766","The Black Machine","3561","8.5","1380","1405","4.5","1.5","2.5","-0.08","-0.23","-0.34","N/A","N/A","N/A","2-6-0","0.250"
"8784","HEVSEL","3562","8.5","1380","1405","4.8","3.2","0.6","-0.01","-0.23","-0.34","N/A","N/A","N/A","4-5-0","0.444"
"867","Absolute Value","3563","8.5","1380","1405","1.9","3.1","3.4","-0.03","-0.24","-0.34","N/A","N/A","N/A","6-17-0","0.261"
"2963","AnaDroids","3564","8.4","1380","1405","6.1","1.3","1.1","0.04","-0.24","-0.34","N/A","N/A","N/A","8-16-0","0.333"
"3533","Mekano","3565","8.4","1380","1405","1.1","2.2","5.1","0","-0.23","-0.34","N/A","N/A","N/A","3-8-0","0.273"
"1178","DURT  (De Smet United Robot...","3566","8.4","1379","1405","4.2","1.8","2.4","-0.09","-0.23","-0.34","N/A","N/A","N/A","2-8-0","0.200"
"11440","Casman EObots","3567","8.3","1379","1405","3.1","3.5","1.8","-0.07","-0.24","-0.34","N/A","N/A","N/A","8-16-0","0.333"
"9731","All Saints Range Precision","3568","8.3","1379","1405","2.4","4.4","1.5","0","-0.24","-0.34","N/A","N/A","N/A","6-18-0","0.250"
"296","Northern Knights","3569","8.2","1378","1405","2.7","1.5","3.9","0.19","-0.23","-0.34","N/A","N/A","N/A","1-10-0","0.091"
"7115","Red Lion Bots","3570","8.1","1378","1404","4.2","0.5","3.5","-0.13","-0.24","-0.34","N/A","N/A","N/A","11-12-1","0.479"
"6932","SMART","3571","8.1","1378","1404","6.1","0.1","2","-0.06","-0.24","-0.34","N/A","N/A","N/A","8-18-0","0.308"
"5339","Hurricanes","3572","8.1","1378","1404","4.8","0.8","2.6","-0.05","-0.23","-0.34","N/A","N/A","N/A","2-9-0","0.182"
"3751","Tower View Robotics","3573","8.1","1378","1404","6.3","-1.1","2.9","-0.09","-0.23","-0.34","N/A","N/A","N/A","2-8-0","0.200"
"3976","Electric Hornets","3574","8.1","1378","1404","3.7","0.9","3.5","-0.04","-0.24","-0.34","N/A","N/A","N/A","9-18-0","0.333"
"11102","Real Steel","3575","8.1","1378","1404","6.9","-0.4","1.6","0.02","-0.23","-0.34","N/A","N/A","N/A","8-9-0","0.471"
"3985","Sonic Howl","3576","7.9","1377","1404","8","3.3","-3.3","-0.01","-0.23","-0.34","N/A","N/A","N/A","3-8-0","0.273"
"10380","The Dragon Hunters","3577","7.9","1377","1404","4","3.1","0.8","0.04","-0.23","-0.34","N/A","N/A","N/A","3-6-0","0.333"
"250","The Dynamos","3578","7.9","1377","1404","3.3","0.3","4.3","-0.09","-0.23","-0.34","N/A","N/A","N/A","4-14-0","0.222"
"6135","Arctos","3579","7.9","1377","1404","1.4","0.8","5.7","0.01","-0.25","-0.34","N/A","N/A","N/A","16-17-0","0.485"
"4693","Talk Nerdy to Me","3580","7.9","1377","1404","6.1","1","0.8","0.05","-0.23","-0.34","N/A","N/A","N/A","7-14-0","0.333"
"10945","ELP's Mad CAD-ers","3581","7.9","1377","1404","4.3","-2.4","6","0.1","-0.26","-0.34","N/A","N/A","N/A","5-19-0","0.208"
"1528","MTR (Monroe Trojan Robotics)","3582","7.8","1377","1404","4.2","-1","4.6","0.16","-0.24","-0.34","N/A","N/A","N/A","9-15-0","0.375"
"9019","Ko'olaupoko","3583","7.8","1376","1403","3.1","4.5","0.2","-0.07","-0.23","-0.34","N/A","N/A","N/A","3-9-0","0.250"
"7332","Vancouver Puddle Jumpers","3584","7.8","1376","1403","2.5","7.6","-2.3","-0.1","-0.23","-0.34","N/A","N/A","N/A","5-5-0","0.500"
"5517","The Engineers on Fire","3585","7.8","1376","1403","4.8","1.2","1.7","-0.04","-0.24","-0.34","N/A","N/A","N/A","10-14-0","0.417"
"4610","BearTecs","3586","7.7","1376","1403","2.7","1.8","3.2","0.01","-0.24","-0.34","N/A","N/A","N/A","12-18-0","0.400"
"7668","GatorBots","3587","7.7","1376","1403","3.9","1.4","2.3","0.01","-0.24","-0.34","N/A","N/A","N/A","8-10-0","0.444"
"6428","STEMINEERS","3588","7.7","1376","1403","6.8","-1","2","0.01","-0.24","-0.34","N/A","N/A","N/A","8-16-0","0.333"
"8569","Zenith Polaris","3589","7.7","1376","1403","4.6","2.9","0.2","-0.06","-0.23","-0.34","N/A","N/A","N/A","5-9-0","0.357"
"8077","DREAM","3590","7.6","1376","1403","5.3","2.7","-0.3","-0.04","-0.23","-0.34","N/A","N/A","N/A","2-8-0","0.200"
"9057","G.I.R.L.","3591","7.6","1375","1403","6.1","-1.6","3.1","0","-0.13","-0.34","N/A","N/A","N/A","7-19-1","0.278"
"11382","INTERHERMES","3592","7.5","1375","1403","5.1","-4.2","6.6","-0.06","-0.15","-0.34","N/A","N/A","N/A","4-11-0","0.267"
"2259","1/4 Twenties","3593","7.5","1375","1403","3.7","3.1","0.7","0.08","-0.24","-0.34","N/A","N/A","N/A","3-6-0","0.333"
"7911","Scrap Cat Robotics Team Puma","3594","7.4","1374","1402","4.2","2.2","1","-0.1","-0.24","-0.34","N/A","N/A","N/A","7-17-0","0.292"
"6880","Universal Serial Brawlers (...","3595","7.4","1374","1402","2.3","5.1","0","0.09","-0.13","-0.34","N/A","N/A","N/A","4-6-0","0.400"
"10309","Jayhawks Robotics","3596","7.3","1374","1402","5.2","3.2","-1.1","-0.08","-0.23","-0.34","N/A","N/A","N/A","2-7-0","0.222"
"5430","Pirate Robolution","3597","7.3","1374","1402","2.6","1.2","3.5","0","-0.17","-0.34","N/A","N/A","N/A","7-17-0","0.292"
"6404","Brazilian Storm","3598","7.3","1374","1402","4.8","1.7","0.9","-0.13","-0.23","-0.34","N/A","N/A","N/A","6-14-0","0.300"
"5176","RoboBills","3599","7.3","1374","1402","4.4","-3.1","6","-0.09","-0.23","-0.34","N/A","N/A","N/A","5-5-0","0.500"
"5941","Cast Iron Orcas","3600","6.8","1371","1401","2","1.9","2.9","0.03","-0.24","-0.34","N/A","N/A","N/A","13-20-0","0.394"
"6969","Cyborgs6969","3601","6.8","1371","1401","3.4","1.5","2","-0.05","-0.23","-0.34","N/A","N/A","N/A","4-14-0","0.222"
"9591","DESTAN","3602","6.8","1371","1401","1.9","2.4","2.6","-0.07","-0.23","-0.34","N/A","N/A","N/A","1-6-0","0.143"
"7110","Heights Bytes","3603","6.7","1371","1401","4.3","-3","5.5","-0.21","-0.26","-0.34","N/A","N/A","N/A","20-27-0","0.426"
"4286","Imperial Robotics","3604","6.7","1371","1401","2.2","3.3","1.3","-0.05","-0.24","-0.34","N/A","N/A","N/A","4-20-0","0.167"
"1247","Blood, Sweat, and Gears","3605","6.7","1370","1400","-2.6","9.4","-0.1","-0.02","-0.27","-0.34","N/A","N/A","N/A","8-16-0","0.333"
"8741","Prepa Tecmilenio - Raccoons","3606","6.7","1370","1400","4","1","1.7","-0.03","-0.23","-0.34","N/A","N/A","N/A","2-8-0","0.200"
"9650","Mio Thunderbotz","3607","6.7","1370","1400","4.5","2.2","0","-0.13","-0.24","-0.34","N/A","N/A","N/A","14-16-0","0.467"
"6764","Flash Drives","3608","6.6","1370","1400","4.8","0.6","1.2","0","-0.24","-0.34","N/A","N/A","N/A","7-16-0","0.304"
"9138","Robo Hawks","3609","6.5","1370","1400","4.6","3.2","-1.3","-0.06","-0.24","-0.34","N/A","N/A","N/A","2-8-0","0.200"
"6162","Cap Alpaca","3610","6.5","1369","1400","6.2","2.7","-2.4","-0.02","-0.1","-0.34","N/A","N/A","N/A","7-17-0","0.292"
"5231","The Radical Jays","3611","6.4","1369","1400","6.4","-3","3.1","-0.07","-0.24","-0.34","N/A","N/A","N/A","6-18-0","0.250"
"6322","OneClay ARMORY","3612","6.4","1369","1400","3","3.5","0","-0.01","-0.23","-0.34","N/A","N/A","N/A","3-5-0","0.375"
"9601","BageTech","3613","6.4","1369","1400","3.7","7","-4.3","0.02","-0.16","-0.34","N/A","N/A","N/A","10-15-0","0.400"
"8751","Miramonte Robotics Team","3614","6.4","1369","1400","2.6","2.3","1.5","0.04","-0.23","-0.34","N/A","N/A","N/A","2-10-0","0.167"
"7907","Spartan Robotics","3615","6.3","1369","1400","0.9","5","0.5","0","-0.25","-0.34","N/A","N/A","N/A","10-19-0","0.345"
"9178","Cyber One","3616","6.3","1369","1400","2.6","1.7","2.1","-0.02","-0.23","-0.34","N/A","N/A","N/A","5-5-0","0.500"
"10166","Thunder Vikes","3617","6.3","1368","1399","2.9","-1.1","4.5","0","-0.24","-0.34","N/A","N/A","N/A","9-14-0","0.391"
"8747","BLACK SEA ROBOTICS","3618","6.2","1368","1399","3.4","1.3","1.6","-0.03","-0.23","-0.34","N/A","N/A","N/A","5-4-0","0.556"
"8623","Michigan FC","3619","6.1","1368","1399","4.3","-1.1","2.9","0.15","-0.24","-0.34","N/A","N/A","N/A","6-18-0","0.250"
"229","Division By Zero","3620","6.1","1367","1399","4.9","-0.7","1.9","-0.02","-0.23","-0.34","N/A","N/A","N/A","2-6-0","0.250"
"1795","Carver Clutch","3621","6.1","1367","1399","4.9","1.9","-0.7","-0.06","-0.24","-0.34","N/A","N/A","N/A","7-18-0","0.280"
"11456","UMWACC Ruff Creek RoboMiners","3622","6.1","1367","1399","3.9","2.1","0.2","0.02","-0.23","-0.34","N/A","N/A","N/A","1-7-0","0.125"
"1972","Searing Engineering","3623","6.1","1367","1399","4.1","-0.5","2.5","-0.03","-0.24","-0.34","N/A","N/A","N/A","6-17-0","0.261"
"5145","WolfBotics","3624","6","1367","1399","3.3","1.9","0.8","-0.05","-0.23","-0.34","N/A","N/A","N/A","2-6-0","0.250"
"6190","Cybernetic Crusaders","3625","6","1367","1399","2.2","3.1","0.7","0.01","-0.24","-0.34","N/A","N/A","N/A","8-16-0","0.333"
"8885","Socratic Schematics","3626","5.9","1366","1398","7.5","-2.4","0.8","-0.06","-0.25","-0.34","N/A","N/A","N/A","5-17-0","0.227"
"6945","Children of the Corn","3627","5.9","1366","1398","4.2","-0.7","2.3","-0.02","-0.24","-0.34","N/A","N/A","N/A","13-18-0","0.419"
"7036","The Beta Bots","3628","5.9","1366","1398","5.3","-0.5","1.1","-0.13","-0.23","-0.34","N/A","N/A","N/A","1-7-0","0.125"
"3054","IceStorm","3629","5.9","1366","1398","3.8","3.4","-1.4","-0.02","-0.23","-0.34","N/A","N/A","N/A","3-8-0","0.273"
"5856","Bullbots","3630","5.7","1365","1398","4.2","1.5","0","-0.17","-0.16","-0.34","N/A","N/A","N/A","7-17-0","0.292"
"9061","Mechanical Mutts","3631","5.6","1365","1398","6.3","-3.1","2.5","0.09","-0.23","-0.34","N/A","N/A","N/A","3-5-0","0.375"
"10251","Chimera","3632","5.6","1365","1398","2.2","1.9","1.5","-0.15","-0.23","-0.34","N/A","N/A","N/A","2-5-0","0.286"
"6902","STRIKE","3633","5.6","1364","1398","4.8","2","-1.3","0.03","-0.23","-0.34","N/A","N/A","N/A","3-7-0","0.300"
"10931","Silver Talon","3634","5.5","1364","1397","4.7","0.2","0.6","-0.07","-0.23","-0.34","N/A","N/A","N/A","3-7-0","0.300"
"10940","AVIATRONIX","3635","5.5","1364","1397","1.7","3.7","0.2","0.05","-0.13","-0.34","N/A","N/A","N/A","2-10-0","0.167"
"6057","Thunderbots","3636","5.5","1364","1397","1.7","-1.4","5.2","-0.02","-0.24","-0.34","N/A","N/A","N/A","8-16-0","0.333"
"601","BayBots","3637","5.5","1364","1397","2.7","-0.2","3","-0.03","-0.23","-0.34","N/A","N/A","N/A","1-8-0","0.111"
"5437","Rocky Balboabots","3638","5.4","1363","1397","3.1","-2.3","4.6","-0.1","-0.23","-0.34","N/A","N/A","N/A","5-12-0","0.294"
"2171","RoboDogs","3639","5.2","1362","1396","2.8","-0.3","2.6","0.02","-0.24","-0.34","N/A","N/A","N/A","5-19-0","0.208"
"2408","Shrapnel Sergeants","3640","5.2","1362","1396","3.3","-1.4","3.3","-0.05","-0.23","-0.34","N/A","N/A","N/A","4-6-0","0.400"
"9721","Red Hawk Robotics","3641","5.1","1362","1396","0.8","1.1","3.2","-0.16","-0.24","-0.34","N/A","N/A","N/A","6-18-0","0.250"
"6981","Clockwork Concord","3642","5.1","1362","1396","0.1","2.3","2.7","-0.09","-0.16","-0.34","N/A","N/A","N/A","8-16-0","0.333"
"1580","The Blue Monkeys","3643","5","1361","1396","1.1","2.7","1.3","0.01","-0.22","-0.33","N/A","N/A","N/A","0-0-0","0.000"
"10659","Jaguar Byte","3644","5","1361","1396","2","0.5","2.6","-0.11","-0.19","-0.34","N/A","N/A","N/A","6-18-0","0.250"
"8364","Rising Stars Academy - Nebulas","3645","5","1361","1396","3.4","-2.9","4.6","-0.13","-0.18","-0.34","N/A","N/A","N/A","10-14-0","0.417"
"5704","Weird & Wired","3646","4.8","1360","1396","2.9","0","1.9","-0.06","-0.24","-0.34","N/A","N/A","N/A","9-15-0","0.375"
"9715","Tsinelas'","3647","4.8","1360","1395","1.5","3.5","-0.1","0.02","-0.23","-0.34","N/A","N/A","N/A","9-8-0","0.529"
"6200","PrepaTec - XRAMS","3648","4.7","1360","1395","6.4","1.3","-3","-0.31","-0.29","-0.34","2026hop","Hopper Division","8","10-16-0","0.385"
"11302","Hot Rods","3649","4.7","1359","1395","1","3.4","0.3","-0.11","-0.23","-0.34","N/A","N/A","N/A","1-9-0","0.100"
"3053","VB Stingers","3650","4.6","1359","1395","1.7","0.7","2.3","-0.05","-0.23","-0.34","N/A","N/A","N/A","2-6-0","0.250"
"8704","Void Warranty","3651","4.6","1359","1395","7","-2.6","0.2","-0.08","-0.24","-0.34","N/A","N/A","N/A","10-17-0","0.370"
"8158","Bosphorus Robotics","3652","4.6","1359","1395","3.7","-3.3","4.1","-0.26","-0.3","-0.34","2026mil","Milstein Division","8","10-14-0","0.417"
"6473","Rock Star Robotics","3653","4.3","1358","1394","2.9","-3.2","4.6","-0.05","-0.23","-0.34","N/A","N/A","N/A","6-11-0","0.353"
"6832","STEAMex","3654","4.3","1358","1394","3.5","0.1","0.8","-0.13","-0.23","-0.34","N/A","N/A","N/A","3-8-0","0.273"
"9303","PORTAL","3655","4.3","1357","1394","0.9","2.3","1.1","0.01","-0.22","-0.33","N/A","N/A","N/A","0-0-0","0.000"
"9203","Quake","3656","4.2","1357","1394","2.7","1.9","-0.4","-0.1","-0.24","-0.34","N/A","N/A","N/A","4-20-0","0.167"
"3247","Robopack","3657","4.2","1357","1394","2.6","1.1","0.6","0","-0.23","-0.34","N/A","N/A","N/A","3-7-0","0.300"
"7538","Metal Mountain","3658","4.2","1357","1394","6.6","-2.1","-0.4","-0.1","-0.24","-0.34","N/A","N/A","N/A","8-20-1","0.293"
"4637","BambieBotz","3659","4.2","1357","1394","0.9","-1.3","4.6","0.04","-0.24","-0.34","N/A","N/A","N/A","5-19-0","0.208"
"6936","Vault 6936","3660","3.9","1355","1393","3.3","-1","1.6","0.02","-0.23","-0.34","N/A","N/A","N/A","4-7-0","0.364"
"9189","Disastrous Data","3661","3.8","1355","1393","7","-1.5","-1.6","-0.07","-0.23","-0.34","N/A","N/A","N/A","4-6-0","0.400"
"9493","TechWasps923","3662","3.8","1355","1393","6","-8.2","6","-0.21","-0.23","-0.34","N/A","N/A","N/A","2-7-0","0.222"
"9300","Olympians","3663","3.8","1354","1393","3.2","-1.3","1.9","-0.07","-0.23","-0.34","N/A","N/A","N/A","2-6-0","0.250"
"5923","WildC.A.T.S.","3664","3.7","1354","1393","3.1","1.4","-0.8","0.03","-0.24","-0.34","N/A","N/A","N/A","8-18-0","0.308"
"4854","Trobots","3665","3.6","1354","1392","2.5","0.5","0.6","-0.04","-0.23","-0.34","N/A","N/A","N/A","3-9-0","0.250"
"10350","Canberra CIPHER","3666","3.4","1353","1392","7.4","-2.5","-1.5","-0.14","-0.23","-0.34","N/A","N/A","N/A","4-6-0","0.400"
"9614","ROBOSSAUROS","3667","3.4","1352","1392","5.5","-0.1","-2","-0.07","-0.23","-0.34","N/A","N/A","N/A","4-5-0","0.444"
"2912","Panther Robotics","3668","3.2","1351","1391","4.1","-0.9","0","-0.07","-0.24","-0.34","N/A","N/A","N/A","8-16-0","0.333"
"7203","Cyber Bearcats","3669","3.2","1351","1391","3.3","-1.3","1.2","0.04","-0.24","-0.34","N/A","N/A","N/A","9-15-0","0.375"
"6854","Viking Robotics","3670","3.2","1351","1391","0.9","-6.5","8.7","0","-0.18","-0.34","N/A","N/A","N/A","10-20-0","0.333"
"2513","T.E.R.T.O.L.A.","3671","3.1","1350","1391","9.3","-5.4","-0.8","0.03","-0.23","-0.34","N/A","N/A","N/A","2-8-0","0.200"
"3821","Pirabots","3672","3","1350","1391","7.2","-3","-1.2","-0.04","-0.23","-0.34","N/A","N/A","N/A","2-8-0","0.200"
"9091","A.W.E.","3673","3","1350","1391","0.9","-0.6","2.8","-0.09","-0.23","-0.34","N/A","N/A","N/A","4-5-0","0.444"
"2839","Daedalus","3674","2.8","1349","1390","6.3","1.5","-5.1","-0.08","-0.24","-0.34","N/A","N/A","N/A","6-18-0","0.250"
"10045","Casque Robotics","3675","2.7","1349","1390","1.4","2","-0.6","-0.06","-0.23","-0.34","N/A","N/A","N/A","5-5-0","0.500"
"2348","Mechahunes","3676","2.6","1348","1390","1.2","0.4","1","-0.19","-0.23","-0.34","N/A","N/A","N/A","5-7-0","0.417"
"8898","Royal Rebel Robotics","3677","2.5","1347","1389","1.9","-4","4.6","-0.1","-0.24","-0.34","N/A","N/A","N/A","5-18-0","0.217"
"3704","RoboSapiens","3678","2.3","1346","1389","0.8","-1.2","2.7","-0.09","-0.23","-0.34","N/A","N/A","N/A","3-11-0","0.214"
"10261","PYRONEERS","3679","2.3","1346","1389","3.2","-0.7","-0.3","-0.09","-0.23","-0.34","N/A","N/A","N/A","4-8-0","0.333"
"7018","EOLOTICS - Peñoles","3680","2.2","1346","1389","1.7","-4.4","4.9","-0.06","-0.23","-0.34","N/A","N/A","N/A","2-8-0","0.200"
"11304","Meowbotics - Fresnillo PLC","3681","2.2","1345","1388","1.8","7.5","-7.1","-0.3","-0.37","-0.34","2026cur","Curie Division","8","10-16-0","0.385"
"9053","Prepa Tecmilenio - Iron Hawks","3682","2.1","1345","1388","5.8","-1.2","-2.5","-0.11","-0.23","-0.34","N/A","N/A","N/A","3-7-0","0.300"
"11103","Redshift Robotics","3683","2","1345","1388","3.7","-3","1.4","-0.09","-0.23","-0.34","N/A","N/A","N/A","5-3-0","0.625"
"10590","Compass Team","3684","2","1344","1388","4.4","2","-4.4","0","-0.24","-0.34","N/A","N/A","N/A","6-18-0","0.250"
"10266","Hopkins Galvanized Goats","3685","1.9","1344","1388","3.1","-3","1.8","-0.08","-0.24","-0.34","N/A","N/A","N/A","7-17-0","0.292"
"11429","NEW AI","3686","1.8","1343","1387","2.2","-2.1","1.8","-0.19","-0.23","-0.34","N/A","N/A","N/A","2-8-0","0.200"
"3240","Team Orion","3687","1.7","1343","1387","1.5","0.6","-0.3","-0.13","-0.24","-0.34","N/A","N/A","N/A","4-20-0","0.167"
"9012","Team Waffles","3688","1.5","1342","1387","1.6","0.9","-0.9","0.01","-0.23","-0.34","N/A","N/A","N/A","7-8-0","0.467"
"10906","Lunea Lumen","3689","1.5","1341","1387","3.6","-3.7","1.6","-0.09","-0.23","-0.34","N/A","N/A","N/A","3-6-0","0.333"
"10515","Aluminum Tethys","3690","1","1339","1385","1.7","2.4","-3.1","-0.04","-0.23","-0.34","N/A","N/A","N/A","1-7-0","0.125"
"5720","Jagobotics","3691","0.9","1338","1385","4","-4.6","1.5","-0.01","-0.23","-0.34","N/A","N/A","N/A","6-5-0","0.545"
"9768","ROBOKNIGHTS","3692","0.6","1336","1384","3.9","-2.6","-0.7","-0.03","-0.23","-0.34","N/A","N/A","N/A","1-7-0","0.125"
"7903","Tigers","3693","0.6","1336","1384","8.7","-5.1","-3","0.01","-0.24","-0.34","N/A","N/A","N/A","1-17-0","0.056"
"10953","LYRON","3694","0.5","1335","1384","3.3","-5.9","3.1","-0.05","-0.23","-0.34","N/A","N/A","N/A","3-6-0","0.333"
